This list contains all games supported by FB Alpha.

4642 games supported in total; X = excluded from build; D = included in debug build only; NW = not working

  name		  status  full name						  parent	  year	  company	  hardware	  remarks
+---------------+-------+-------------------------------------------------------+---------------+-------+---------------+---------------+---------------------------------------+
| supermanj	|  	| Superman (Japan)					| superman	| 1988	| Taito Corporat| Taito-X	| 					|
| supermanu	|  	| Superman (US)						| superman	| 1988	| Taito Corporat| Taito-X	| 					|
| superman	|  	| Superman (World)					| 		| 1988	| Taito Corporat| Taito-X	| 					|
| suratka	|  	| Surprise Attack (Asia ver. L)				| suratk	| 1990	| Konami	| GX911		| 					|
| suratkj	|  	| Surprise Attack (Japan ver. M)			| suratk	| 1990	| Konami	| GX911		| 					|
| suratk	|  	| Surprise Attack (World ver. K)			| 		| 1990	| Konami	| GX911		| 					|
| swarm		|  	| Swarm (bootleg?)					| galaxian	| 1979	| Sebelectro	| Galaxian	| 					|
| swat		|  	| SWAT (315-5048)					| 		| 1984	| Coreland / Seg| System 1	| 					|
| swatpolc	|  	| SWAT Police						| 		| 2001	| ESD		| Miscellaneous	| 					|
| swimmer	|  	| Swimmer (set 1)					| 		| 1982	| Tehkan	| Miscellaneous	| 					|
| cv_sword	|  	| Sword and Sorcerer (Prototype)			| 		| 1983	| Coleco	| ColecoVision	| 					|
| moshougi	|  	| Syougi No Tatsujin - Master of Shougi			| 		| 1995	| ADK / SNK	| Neo Geo MVS	| 					|
| ssozumo	|  	| Syusse Oozumou (Japan)				| 		| 1984	| Technos Japan	| Miscellaneous	| 					|
| syvalion	|  	| Syvalion (Japan)					| 		| 1988	| Taito Corporat| H System	| 					|
| syvalionp	|  	| Syvalion (World, prototype)				| syvalion	| 1988	| Taito Corporat| H System	| 					|
| tnk3j		|  	| T.A.N.K (Japan)					| tnk3		| 1985	| SNK		| Miscellaneous	| 					|
| tnk3		|  	| T.N.K III (US)					| 		| 1985	| SNK		| Miscellaneous	| 					|
| ttmahjng	|  	| T.T Mahjong						| 		| 1980	| Taito		| Route 16	| 					|
| tactcian	|  	| Tactician (set 1)					| 		| 1982	| Konami (Sega l| Miscellaneous	| 					|
| tactcian2	|  	| Tactician (set 2)					| tactcian	| 1981	| Konami (Sega l| Miscellaneous	| 					|
| tail2nos	|  	| Tail to Nose - Great Championship			| 		| 1989	| V-System Co.	| Miscellaneous	| 					|
| hotgmck	|  	| Taisen Hot Gimmick (Japan)				| 		| 1997	| Psikyo	| PS4		| 					|
| hotgmck3	|  	| Taisen Hot Gimmick 3 Digital Surfing (Japan)		| 		| 1999	| Psikyo	| PS4		| 					|
| hotgm4ev	|  	| Taisen Hot Gimmick 4 Ever (Japan)			| 		| 2000	| Psikyo	| PS4		| 					|
| hgkairak	|  	| Taisen Hot Gimmick Kairakuten (Japan)			| 		| 1998	| Psikyo	| PS4		| 					|
| tshingena	|  	| Takeda Shingen (Japan, Japanese)			| tshingen	| 1988	| Jaleco	| Mega System 1	| 					|
| tangtang	|  	| Tang Tang (ver. 0526, 26/05/2000)			| 		| 2000	| ESD		| Miscellaneous	| 					|
| cv_tankwars	|  	| Tank Wars						| 		| 1983	| Telegames	| ColecoVision	| 					|
| taotaido	|  	| Tao Taido (set 1)					| 		| 1993	| Video System C| Miscellaneous	| 					|
| taotaidoa	|  	| Tao Taido (set 2)					| taotaido	| 1993	| Video System C| Miscellaneous	| 					|
| cv_tapper	|  	| Tapper						| 		| 1984	| Coleco	| ColecoVision	| 					|
| cv_tarzan	|  	| Tarzan: From out of the Jungle			| 		| 1983	| Coleco	| ColecoVision	| 					|
| tharrier	|  	| Task Force Harrier					| 		| 1989	| UPL		| NMK16		| 					|
| tharrieru	|  	| Task Force Harrier (US?)				| tharrier	| 1989	| UPL (American | NMK16		| 					|
| joemac	|  	| Tatakae Genshizin Joe & Mac (Japan ver 1)		| cninja	| 1991	| Data East Corp| DECO IC16	| 					|
| trojanj	|  	| Tatakai no Banka (Japan)				| trojan	| 1986	| Capcom	| Miscellaneous	| 					|
| tazzmang2	|  	| Tazz-Mania (bootleg on Galaxian hardware with Starfiel| tazmania	| 1982	| bootleg	| Galaxian	| 					|
| tazzmang	|  	| Tazz-Mania (bootleg on Galaxian hardware)		| tazmania	| 1982	| bootleg	| Galaxian	| 					|
| tazmania	|  	| Tazz-Mania (set 1)					| 		| 1982	| Stern		| Galaxian	| 					|
| tazmani2	|  	| Tazz-Mania (set 2)					| tazmania	| 1982	| Stern		| Galaxian	| 					|
| tbowlj	|  	| Tecmo Bowl (Japan)					| tbowl		| 1987	| Tecmo		| hardware	| 					|
| tbowl		|  	| Tecmo Bowl (World?)					| 		| 1987	| Tecmo		| hardware	| 					|
| tknight	|  	| Tecmo Knight						| wildfang	| 1989	| Tecmo		| Miscellaneous	| 					|
| tws96		|  	| Tecmo World Soccer '96				| 		| 1996	| Tecmo		| Neo Geo MVS	| 					|
| teddybb	|  	| TeddyBoy Blues (315-5115, New Ver.)			| 		| 1985	| Sega		| System 1	| 					|
| teddybbo	|  	| TeddyBoy Blues (315-5115, Old Ver.)			| teddybb	| 1985	| Sega		| System 1	| 					|
| teddybbobl	|  	| TeddyBoy Blues (bootleg)				| teddybb	| 1985	| bootleg	| System 1	| 					|
| tmht2pa	|  	| Teenage Mutant Hero Turtles (UK 2 Players, version ?)	| tmnt		| 1989	| Konami	| GX963		| 					|
| tmht2p	|  	| Teenage Mutant Hero Turtles (UK 2 Players, version U)	| tmnt		| 1989	| Konami	| GX963		| 					|
| tmhtb		|  	| Teenage Mutant Hero Turtles (UK 4 Players, version ?)	| tmnt		| 1989	| Konami	| GX963		| 					|
| tmht		|  	| Teenage Mutant Hero Turtles (UK 4 Players, version F)	| tmnt		| 1989	| Konami	| GX963		| 					|
| tmhta		|  	| Teenage Mutant Hero Turtles (UK 4 Players, version S)	| tmnt		| 1989	| Konami	| GX963		| 					|
| tmht22pe	|  	| Teenage Mutant Hero Turtles - Turtles in Time (2 Playe| tmnt2		| 1991	| Konami	| GX063		| 					|
| tmht24pe	|  	| Teenage Mutant Hero Turtles - Turtles in Time (4 Playe| tmnt2		| 1991	| Konami	| GX063		| 					|
| tmnta		|  	| Teenage Mutant Ninja Turtles (Asia 4 Players, version | tmnt		| 1990	| Konami	| GX963		| 					|
| tmnt2pj	|  	| Teenage Mutant Ninja Turtles (Japan 2 Players, version| tmnt		| 1990	| Konami	| GX963		| 					|
| tmntj		|  	| Teenage Mutant Ninja Turtles (Japan 4 Players, version| tmnt		| 1990	| Konami	| GX963		| 					|
| tmnt2po	|  	| Teenage Mutant Ninja Turtles (Oceania 2 Players, versi| tmnt		| 1989	| Konami	| GX963		| 					|
| tmntub	|  	| Teenage Mutant Ninja Turtles (US 4 Players, version H)| tmnt		| 1989	| Konami	| GX963		| 					|
| tmntua	|  	| Teenage Mutant Ninja Turtles (US 4 Players, version J)| tmnt		| 1989	| Konami	| GX963		| 					|
| tmntu		|  	| Teenage Mutant Ninja Turtles (US 4 Players, version R)| tmnt		| 1989	| Konami	| GX963		| 					|
| tmnt		|  	| Teenage Mutant Ninja Turtles (World 4 Players, version| 		| 1989	| Konami	| GX963		| 					|
| tmnt22pu	|  	| Teenage Mutant Ninja Turtles - Turtles in Time (2 Play| tmnt2		| 1991	| Konami	| GX063		| 					|
| tmnt2a	|  	| Teenage Mutant Ninja Turtles - Turtles in Time (4 Play| tmnt2		| 1991	| Konami	| GX063		| 					|
| tmnt2		|  	| Teenage Mutant Ninja Turtles - Turtles in Time (4 Play| 		| 1991	| Konami	| GX063		| 					|
| tekipaki	|  	| Teki Paki						| 		| 1991	| Toaplan	| Toaplan GP9001| No sound (sound MCU not dumped)	|
| teljan	|  	| Tel Jan						| 		| 1999	| Electro Design| Miscellaneous	| 					|
| cv_telly	|  	| Telly Turtle						| 		| 1984	| Coleco	| ColecoVision	| 					|
| dynwarjr	|  	| Tenchi wo Kurau (Japan Resale Ver.)			| dynwar	| 1989	| Capcom	| CPS1		| 					|
| dynwarj	|  	| Tenchi wo Kurau (Japan)				| dynwar	| 1989	| Capcom	| CPS1		| 					|
| wofj		|  	| Tenchi wo Kurau II - Sekiheki no Tatakai (921031 Japan| wof		| 1992	| Capcom	| CPS1 / QSound	| 					|
| wofch		|  	| Tenchi wo Kurau II - Sekiheki no Tatakai (CPS Changer,| 		| 1992	| Capcom	| CPS Changer	| 					|
| wofjh		|  	| Tenchi wo Kurau II - Sekiheki no Tatakai (hack, 921031| wof		| 1992	| hack		| CPS1 / QSound	| 					|
| tengai	|  	| Tengai (world)					| 		| 1996	| Psikyo	| Psikyo 68EC020| 					|
| tengaij	|  	| Tengai\0Sengoku Blade - sengoku ace episode II	| tengai	| 1996	| Psikyo	| Psikyo 68EC020| 					|
| terracren	|  	| Terra Cresta (YM2203)					| terracre	| 1985	| Nichibutsu	| Miscellaneous	| 					|
| terracre	|  	| Terra Cresta (YM3526 set 1)				| 		| 1985	| Nichibutsu	| Miscellaneous	| 					|
| terracreo	|  	| Terra Cresta (YM3526 set 2)				| terracre	| 1985	| Nichibutsu	| Miscellaneous	| 					|
| terracrea	|  	| Terra Cresta (YM3526 set 3)				| terracre	| 1985	| Nichibutsu	| Miscellaneous	| 					|
| terraf	|  	| Terra Force						| 		| 1987	| Nichibutsu	| Miscellaneous	| 					|
| terrafj	|  	| Terra Force (Japan)					| terraf	| 1987	| Nichibutsu Jap| Miscellaneous	| 					|
| terrafb	|  	| Terra Force (Japan, bootleg set 2)			| terraf	| 1987	| bootleg	| Miscellaneous	| imperfect graphics			|
| terrafjb	|  	| Terra Force (Japan, bootleg with additional Z80)	| terraf	| 1987	| bootleg	| Miscellaneous	| imperfect graphics			|
| terrafu	|  	| Terra Force (US)					| terraf	| 1987	| Nichibutsu USA| Miscellaneous	| 					|
| atetrisb	|  	| Tetris (bootleg set 1)				| atetris	| 1988	| bootleg	| Miscellaneous	| No sound				|
| atetrisb2	|  	| Tetris (bootleg set 2)				| atetris	| 1988	| bootleg	| Miscellaneous	| 					|
| tetrisbl	|  	| Tetris (bootleg)					| tetris	| 1988	| bootleg	| System 16B	| 					|
| atetrisc	|  	| Tetris (cocktail set 1)				| atetris	| 1989	| Atari Games	| Miscellaneous	| No sound				|
| atetrisc2	|  	| Tetris (cocktail set 2)				| atetris	| 1989	| Atari Games	| Miscellaneous	| No sound				|
| tetrsark	|  	| Tetris (D.R. Korea)					| 		| 198?	| D.R. Korea	| Arkanoid	| Wrong colors				|
| tetrista	|  	| Tetris (Japan, B-System, YM2203)			| tetris	| 1989	| Sega		| Taito B System| 					|
| tetrist	|  	| Tetris (Japan, B-System, YM2610)			| tetris	| 1989	| Sega		| Taito B System| buggy - use parent!			|
| tetristh	|  	| Tetris (Japan, Taito H-System)			| tetris	| 1988	| Sega		| H System	| 					|
| atetris	|  	| Tetris (set 1)					| 		| 1988	| Atari Games	| Miscellaneous	| No sound				|
| tetris1d	|  	| Tetris (set 1, Japan, System 16B, FD1094 317-0091 decr| tetris	| 1988	| Sega		| System 16B	| 					|
| tetris1	|  	| Tetris (set 1, Japan, System 16B, FD1094 317-0091)	| tetris	| 1988	| Sega		| System 16B	| 					|
| atetrisa	|  	| Tetris (set 2)					| atetris	| 1988	| Atari Games	| Miscellaneous	| No sound				|
| tetris2d	|  	| Tetris (set 2, Japan, System 16B, FD1094 317-0092 decr| tetris	| 1988	| Sega		| System 16B	| 					|
| tetris2	|  	| Tetris (set 2, Japan, System 16B, FD1094 317-0092)	| tetris	| 1988	| Sega		| System 16B	| 					|
| tetris3d	|  	| Tetris (set 3, Japan, System 16A, FD1094 317-0093a dec| tetris	| 1988	| Sega		| System 16A	| 					|
| tetris3	|  	| Tetris (set 3, Japan, System 16A, FD1094 317-0093a)	| tetris	| 1988	| Sega		| System 16A	| 					|
| tetrisd	|  	| Tetris (set 4, Japan, System 16A, FD1094 317-0093 decr| tetris	| 1988	| Sega		| System 16A	| 					|
| tetris	|  	| Tetris (set 4, Japan, System 16A, FD1094 317-0093)	| 		| 1988	| Sega		| System 16A	| 					|
| tetrbx	|  	| Tetris / Bloxeed (Korean System 16 bootleg) (ISG Selec| 		| 2006	| ISG		| ISG Selection | 					|
| tetrisp2ja	|  	| Tetris Plus 2 (Japan, V2.1)				| tetrisp2	| 1997	| Jaleco / The T| Miscellaneous	| 					|
| tetrisp2j	|  	| Tetris Plus 2 (Japan, V2.2)				| tetrisp2	| 1997	| Jaleco / The T| Miscellaneous	| 					|
| tetrisp2	|  	| Tetris Plus 2 (World)					| 		| 1997	| Jaleco / The T| hardware	| 					|
| tgm2		|  	| Tetris the Absolute The Grand Master 2		| 		| 2000	| Arika		| PS5V2		| 					|
| tgm2p		|  	| Tetris the Absolute The Grand Master 2 Plus		| tgm2		| 2000	| Arika		| PS5V2		| 					|
| alphaxz	|  	| The Alphax Z (Japan)					| m660		| 1986	| Ed Co. Ltd. (W| Miscellaneous	| 					|
| mrflea	|  	| The Amazing Adventures of Mr. F. Lea			| 		| 1982	| Pacific Novelt| Miscellaneous	| 					|
| anteateruk	|  	| The Anteater (UK)					| anteater	| 1983	| Free Enterpris| Galaxian	| 					|
| astyanax	|  	| The Astyanax						| 		| 1989	| Jaleco	| Mega System 1	| 					|
| battroad	|  	| The Battle-Road					| 		| 1984	| Irem		| Irem M62	| 					|
| cv_bbears	|  	| The Berenstain Bears (Prototype)			| 		| 1984	| Coleco	| ColecoVision	| 					|
| berlwall	|  	| The Berlin Wall					| 		| 1991	| Kaneko	| Kaneko16	| 					|
| berlwallt	|  	| The Berlin Wall (bootleg ?)				| berlwall	| 1991	| Kaneko	| Kaneko16	| 					|
| berlwallk	|  	| The Berlin Wall (Korea)				| berlwall	| 1991	| Kaneko (Inter | Kaneko16	| 					|
| billiard	|  	| The Billiards						| hustler	| 1981	| bootleg	| Galaxian	| 					|
| bounty	|  	| The Bounty						| 		| 1982	| Orca		| Miscellaneous	| 					|
| edrandyj	|  	| The Cliffhanger - Edward Randy (Japan ver 3)		| edrandy	| 1990	| Data East Corp| DECO IC16	| 					|
| edrandy1	|  	| The Cliffhanger - Edward Randy (World ver 1)		| edrandy	| 1990	| Data East Corp| DECO IC16	| 					|
| edrandy2	|  	| The Cliffhanger - Edward Randy (World ver 2)		| edrandy	| 1990	| Data East Corp| DECO IC16	| 					|
| edrandy	|  	| The Cliffhanger - Edward Randy (World ver 3)		| 		| 1990	| Data East Corp| DECO IC16	| 					|
| ctribeb	|  	| The Combatribes (bootleg set 1)			| ctribe	| 1990	| bootleg	| Miscellaneous	| 					|
| ctribeb2	|  	| The Combatribes (bootleg set 2)			| ctribe	| 1990	| bootleg	| Miscellaneous	| 					|
| ctribej	|  	| The Combatribes (Japan)				| ctribe	| 1990	| Technos Japan	| Miscellaneous	| 					|
| ctribeo	|  	| The Combatribes (US , older)				| ctribe	| 1990	| Technos Japan	| Miscellaneous	| 					|
| ctribe1	|  	| The Combatribes (US set 1?)				| ctribe	| 1990	| Technos Japan	| Miscellaneous	| 					|
| ctribe	|  	| The Combatribes (US)					| 		| 1990	| Technos Japan	| Miscellaneous	| 					|
| cv_dambust	|  	| The Dam Busters					| 		| 1984	| Coleco	| ColecoVision	| 					|
| dealer	|  	| The Dealer						| 		| 198?	| Epos Corporati| EPOS Tristar	| Incorrect Colors			|
| thedeep	|  	| The Deep (Japan)					| 		| 1987	| Wood Place Inc| Miscellaneous	| 					|
| dbldynj	|  	| The Double Dynamites (Japan)				| dynduke	| 1989	| Seibu Kaihatsu| Miscellaneous	| 					|
| dbldynu	|  	| The Double Dynamites (US)				| dynduke	| 1989	| Seibu Kaihatsu| Miscellaneous	| 					|
| cv_hazzard	|  	| The Dukes of Hazzard					| 		| 1984	| Coleco	| ColecoVision	| 					|
| theend	|  	| The End						| 		| 1980	| Konami	| Galaxian	| 					|
| theends	|  	| The End (Stern)					| theend	| 1980	| Konami (Stern | Galaxian	| 					|
| flstory	|  	| The FairyLand Story					| 		| 1985	| Taito		| Miscellaneous	| 					|
| flstoryj	|  	| The FairyLand Story (Japan)				| flstory	| 1985	| Taito		| Miscellaneous	| 					|
| froundl	|  	| The Final Round (ver. L)				| fround	| 1988	| Konami	| GX870		| 					|
| fround	|  	| The Final Round (ver. M)				| 		| 1988	| Konami	| GX870		| 					|
| theglad101	|  	| The Gladiator - Road Of The Sword / Shen Jian (V100)	| theglad	| 2003	| IGS		| PolyGameMaster| Incomplete Dump			|
| thegladpcb	|  	| The Gladiator - Road Of The Sword / Shen Jian (V100, J| theglad	| 2003	| IGS		| PolyGameMaster| 					|
| theglad100	|  	| The Gladiator - Road Of The Sword / Shen Jian (V100, T| theglad	| 2003	| IGS		| PolyGameMaster| Incomplete Dump			|
| theglad	|  	| The Gladiator - Road Of The Sword / Shen Jian (V101)	| 		| 2003	| IGS		| PolyGameMaster| Incomplete Dump			|
| theglob	|  	| The Glob						| suprglob	| 1983	| Epos Corporati| EPOS Tristar	| 					|
| theglob2	|  	| The Glob (earlier)					| suprglob	| 1983	| Epos Corporati| EPOS Tristar	| 					|
| theglobp	|  	| The Glob (Pac-Man hardware)				| suprglob	| 1983	| Epos Corporati| Pac-man	| 					|
| theglob3	|  	| The Glob (set 3)					| suprglob	| 1983	| Epos Corporati| EPOS Tristar	| 					|
| ragtimea	|  	| The Great Ragtime Show (Japan v1.3, 92.11.26)		| boogwing	| 1992	| Data East Corp| DECO IC16	| 					|
| ragtime	|  	| The Great Ragtime Show (Japan v1.5, 92.12.07)		| boogwing	| 1992	| Data East Corp| DECO IC16	| 					|
| cv_heista	|   NW	| The Heist (Alt)					| cv_heist	| 1983	| Micro Fun	| ColecoVision	| 					|
| thehustlj	|  	| The Hustler (Japan, program code J)			| rackemup	| 1987	| Konami	| GX765		| 					|
| thehustl	|  	| The Hustler (Japan, program code M)			| rackemup	| 1987	| Konami	| GX765		| 					|
| skingame	|  	| The Irem Skins Game (US set 1)			| majtitl2	| 1992	| Irem America	| M92		| 					|
| skingame2	|  	| The Irem Skins Game (US set 2)			| majtitl2	| 1992	| Irem America	| M92		| 					|
| irrmaze	|  	| The Irritating Maze / Ultra Denryu Iraira Bou		| 		| 1997	| SNK / Saurus	| Neo Geo MVS	| 					|
| killbld104	|  	| The Killing Blade (V104)				| killbld	| 1998	| IGS		| PolyGameMaster| 					|
| killbld	|  	| The Killing Blade (V109, China)			| 		| 1998	| IGS		| PolyGameMaster| 					|
| killbldp	|  	| The Killing Blade Plus (V300)				| 		| 2005	| IGS		| PolyGameMaster| 					|
| kodr1		|  	| The King of Dragons (910711 etc)			| kod		| 1991	| Capcom	| CPS1		| 					|
| kod		|  	| The King of Dragons (910805 etc)			| 		| 1991	| Capcom	| CPS1		| 					|
| kodb		|  	| The King of Dragons (bootleg, 910731 etc)		| kod		| 1991	| Capcom	| CPS1		| 					|
| kodh		|  	| The King of Dragons (hack)				| kod		| 2002	| Capcom	| CPS1		| 					|
| kodja		|  	| The King of Dragons (Japan 910805, B-Board 89625B-1)	| kod		| 1991	| Capcom	| CPS1		| 					|
| kodj		|  	| The King of Dragons (Japan 910805, B-Board 90629B-3)	| kod		| 1991	| Capcom	| CPS1		| 					|
| kodda		|  	| The King of Dragons (Phoenix bootleg, 910731 etc)	| kod		| 1991	| Capcom	| CPS1		| 					|
| kodu		|  	| The King of Dragons (US 910910)			| kod		| 1991	| Capcom	| CPS1		| 					|
| kof94		|  	| The King of Fighters '94 (NGM-055)(NGH-055)		| 		| 1994	| SNK		| Neo Geo MVS	| 					|
| kof95h	|  	| The King of Fighters '95 (NGH-084)			| kof95		| 1995	| SNK		| Neo Geo MVS	| 					|
| kof95a	|  	| The King of Fighters '95 (NGH-084, alternate board)	| kof95		| 1995	| SNK		| Neo Geo MVS	| 					|
| kof95		|  	| The King of Fighters '95 (NGM-084)			| 		| 1995	| SNK		| Neo Geo MVS	| 					|
| kof96ae20	|  	| The King of Fighters '96 (Anniversary Edition 2.0.0430| kof96		| 2009	| hack		| Neo Geo MVS	| 					|
| kof96ae	|  	| The King of Fighters '96 (Anniversary Edition, EGHT ha| kof96		| 2007	| hack		| Neo Geo MVS	| 					|
| kof96ep	|  	| The King of Fighters '96 (bootleg / hack)		| kof96		| 1996	| bootleg	| Neo Geo MVS	| 					|
| kof96cn	|  	| The King of Fighters '96 (Chinese Edition ver 1.0, hac| kof96		| 200?	| hack		| Neo Geo MVS	| 					|
| kof96h	|  	| The King of Fighters '96 (NGH-214)			| kof96		| 1996	| SNK		| Neo Geo AES	| 					|
| kof96		|  	| The King of Fighters '96 (NGM-214)			| 		| 1996	| SNK		| Neo Geo MVS	| 					|
| kof96a	|  	| The King of Fighters '96 (NGM-214, alternate board)	| kof96		| 1996	| SNK		| Neo Geo MVS	| 					|
| kof97cn	|  	| The King of Fighters '97 (10th Anniversary Chinese Edi| kof97		| 2007	| hack		| Neo Geo MVS	| 					|
| kof97k	|  	| The King of Fighters '97 (Korean release)		| kof97		| 1997	| SNK		| Neo Geo MVS	| 					|
| kof97h	|  	| The King of Fighters '97 (NGH-2320)			| kof97		| 1997	| SNK		| Neo Geo MVS	| 					|
| kof97		|  	| The King of Fighters '97 (NGM-2320)			| 		| 1997	| SNK		| Neo Geo MVS	| 					|
| kof97xt	|  	| The King of Fighters '97 - Final Battle (hack)	| kof97		| 2007	| hack		| Neo Geo MVS	| 					|
| kof97oro	|  	| The King of Fighters '97 oroshi plus 2003		| kof97		| 1997	| bootleg	| Neo Geo MVS	| 					|
| kof97pls	|  	| The King of Fighters '97 Plus (bootleg)		| kof97		| 1997	| bootleg	| Neo Geo MVS	| 					|
| kof97pla	|  	| The King of Fighters '97 Plus 2003 (bootleg / hack)	| kof97		| 2003	| bootleg	| Neo Geo MVS	| 					|
| kof98ae2016	|  	| The King of Fighters '98 (Anniversary Edition build 1.| kof98		| 2016	| hack		| Neo Geo MVS	| 					|
| kof98ae	|  	| The King of Fighters '98 (Anniversary Edition, EGHT ha| kof98		| 2007	| hack		| Neo Geo MVS	| 					|
| kof98cb	|  	| The King of Fighters '98 (Combo)			| kof98		| 2015	| bootleg	| Neo Geo MVS	| 					|
| kof98ka	|  	| The King of Fighters '98 - The Slugfest / King of Figh| kof98		| 1998	| SNK		| Neo Geo MVS	| 					|
| kof98k	|  	| The King of Fighters '98 - The Slugfest / King of Figh| kof98		| 1998	| SNK		| Neo Geo MVS	| 					|
| kof98h	|  	| The King of Fighters '98 - The Slugfest / King of Figh| kof98		| 1998	| SNK		| Neo Geo MVS	| 					|
| kof98		|  	| The King of Fighters '98 - The Slugfest / King of Figh| 		| 1998	| SNK		| Neo Geo MVS	| 					|
| kof98a	|  	| The King of Fighters '98 - The Slugfest / King of Figh| kof98		| 1998	| SNK		| Neo Geo MVS	| 					|
| kof99ae	|  	| The King of Fighters '99 (15th Anniversary Edition)	| kof99		| 2015	| SNK		| Neo Geo MVS	| 					|
| kof99e	|  	| The King of Fighters '99 - Millennium Battle (earlier)| kof99		| 1999	| SNK		| Neo Geo MVS	| 					|
| kof99k	|  	| The King of Fighters '99 - Millennium Battle (Korean r| kof99		| 1999	| SNK		| Neo Geo MVS	| 					|
| kof99h	|  	| The King of Fighters '99 - Millennium Battle (NGH-2510| kof99		| 1999	| SNK		| Neo Geo MVS	| 					|
| kof99		|  	| The King of Fighters '99 - Millennium Battle (NGM-2510| 		| 1999	| SNK		| Neo Geo MVS	| 					|
| kof99p	|  	| The King of Fighters '99 - Millennium Battle (prototyp| kof99		| 1999	| SNK		| Neo Geo MVS	| 					|
| kof10th	|  	| The King of Fighters 10th Anniversary (bootleg)	| kof2002	| 2002	| bootleg	| Neo Geo MVS	| 					|
| kf2k5uni	|  	| The King of Fighters 10th Anniversary 2005 Unique (boo| kof2002	| 2004	| bootleg	| Neo Geo MVS	| 					|
| kf10thep	|  	| The King of Fighters 10th Anniversary Extra Plus (boot| kof2002	| 2005	| bootleg	| Neo Geo MVS	| 					|
| kof2000	|  	| The King of Fighters 2000 (NGM-2570) (NGH-2570)	| 		| 2000	| SNK		| Neo Geo MVS	| 					|
| kof2000n	|  	| The King of Fighters 2000 (not encrypted)		| kof2000	| 2000	| SNK		| Neo Geo MVS	| 					|
| kof2000ps2	|  	| The King of Fighters 2000 (Playstation 2 ver. , EGHT h| kof2000	| 2000	| SNK		| Neo Geo MVS	| hack only enable in AES mode		|
| kof2001h	|  	| The King of Fighters 2001 (NGH-2621)			| kof2001	| 2001	| SNK / Eolith	| Neo Geo AES	| 					|
| kof2001	|  	| The King of Fighters 2001 (NGM-262?)			| 		| 2001	| SNK / Eolith	| Neo Geo MVS	| 					|
| kf2k1pls	|  	| The King of Fighters 2001 Plus (set 1, bootleg / hack)| kof2001	| 2002	| bootleg	| Neo Geo MVS	| 					|
| kf2k1pa	|  	| The King of Fighters 2001 Plus (set 2, bootleg / hack)| kof2001	| 2002	| bootleg	| Neo Geo MVS	| 					|
| kof2002b	|  	| The King of Fighters 2002 (bootleg)			| kof2002	| 2002	| bootleg	| Neo Geo MVS	| 					|
| kof2002	|  	| The King of Fighters 2002 (NGM-2650)(NGH-2650)	| 		| 2002	| Eolith / Playm| Neo Geo MVS	| 					|
| kf2k2ps2	|  	| The King of Fighters 2002 (PlayStation 2 ver 0.4, EGHT| kof2002	| 2007	| hack		| Neo Geo MVS	| 					|
| kf2k2mp	|  	| The King of Fighters 2002 Magic Plus (bootleg)	| kof2002	| 2002	| bootleg	| Neo Geo MVS	| 					|
| kf2k2mp2	|  	| The King of Fighters 2002 Magic Plus II (bootleg)	| kof2002	| 2002	| bootleg	| Neo Geo MVS	| 					|
| kf2k2pls	|  	| The King of Fighters 2002 Plus (bootleg set 1)	| kof2002	| 2002	| bootleg	| Neo Geo MVS	| 					|
| kf2k2pla	|  	| The King of Fighters 2002 Plus (bootleg set 2)	| kof2002	| 2002	| bootleg	| Neo Geo MVS	| 					|
| kf2k2plb	|  	| The King of Fighters 2002 Plus (bootleg set 3)	| kof2002	| 2002	| bootleg	| Neo Geo MVS	| 					|
| kf2k2plc	|  	| The King of Fighters 2002 Super (bootleg)		| kof2002	| 2002	| bootleg	| Neo Geo MVS	| 					|
| kf2k3bl	|  	| The King of Fighters 2003 (bootleg set 1)		| kof2003	| 2003	| bootleg	| Neo Geo MVS	| 					|
| kf2k3bla	|  	| The King of Fighters 2003 (bootleg set 2)		| kof2003	| 2003	| bootleg	| Neo Geo MVS	| 					|
| kf2k3pcb	|  	| The King of Fighters 2003 (Japan, JAMMA PCB)		| 		| 2003	| Playmore / Cap| dedicated Neo | 					|
| kof2003h	|  	| The King of Fighters 2003 (NGH-2710)			| kof2003	| 2003	| SNK Playmore	| Neo Geo MVS	| 					|
| kof2003	|  	| The King of Fighters 2003 (NGM-2710)			| 		| 2003	| SNK Playmore	| Neo Geo MVS	| 					|
| kf2k3pl	|  	| The King of Fighters 2004 Plus / Hero (bootleg)	| kof2003	| 2003	| bootleg	| Neo Geo MVS	| 					|
| kf2k3upl	|  	| The King of Fighters 2004 Ultra Plus (bootleg)	| kof2003	| 2003	| bootleg	| Neo Geo MVS	| 					|
| kof2k4se	|  	| The King of Fighters Special Edition 2004 (bootleg)	| kof2002	| 2004	| bootleg	| Neo Geo MVS	| 					|
| kf2k4pls	|  	| The King of Fighters Special Edition 2004 Plus (bootle| kof2002	| 2004	| bootleg	| Neo Geo MVS	| 					|
| lastbladh	|  	| The Last Blade / Bakumatsu Roman - Gekka no Kenshi (NG| lastblad	| 1997	| SNK		| Neo Geo AES	| 					|
| lastblad	|  	| The Last Blade / Bakumatsu Roman - Gekka no Kenshi (NG| 		| 1997	| SNK		| Neo Geo MVS	| 					|
| lastblada	|  	| The Last Blade / Bakumatsu Roman - Gekka no Kenshi (NG| lastblad	| 1997	| SNK		| Neo Geo MVS	| 					|
